lb,ub,Qsg,Tout,Tair_true,u_true
15.0,28.0,0.0,23.400002,23.477722,-278.8786302584824
15.0,28.0,0.0,23.099998,23.345505,-263.69991647841846
15.0,28.0,0.0,22.7,23.279892,-292.8784457547145
15.0,28.0,0.0,22.099998,23.158298,-293.49641699760633
15.0,28.0,0.0,21.5,23.070633,-471.7724555510478
15.0,28.0,0.0,20.8,22.716665,-546.7758496985424
15.0,28.0,0.0,20.100002,22.466202,-1005.1362964691741
15.0,28.0,0.0,19.599998,21.63491,-89.83836069188499
15.0,28.0,0.0,19.2,22.769989,-1085.3814140771929
15.0,28.0,0.0,18.800003,21.345766,158.03472418889942
15.0,28.0,0.0,18.5,22.91127,-1103.034255798057
15.0,28.0,0.0,18.3,21.171972,293.62447992526563
15.0,28.0,0.0,18.2,22.940302,-1060.8361716479012
15.0,28.0,0.0,18.2,21.107372,272.53859851505626
15.0,28.0,0.0,18.3,22.782566,88.75009556613941
15.0,28.0,0.0,18.400002,22.725441,92.67352830641659
15.0,28.0,0.0,18.600002,22.737755,197.14875247423396
15.0,28.0,0.0,19.0,22.911575,155.35860236124677
15.0,28.0,20.077698,19.5,22.896461,212.61585282007934
22.0,24.0,35.112232,20.100002,23.012856,170.97327804043
22.0,24.0,111.73008,20.7,23.006165,153.62545866164123
22.0,24.0,59.209503,21.599998,23.039183,171.891578469357
22.0,24.0,173.05428,22.600002,23.111214,-20.098841438523152
22.0,24.0,146.25194,23.600002,23.107374,-26.30133529146093
22.0,24.0,331.62885,24.699997,23.159294,-119.99491270579153
22.0,24.0,332.0959,25.400002,23.14029,-129.95111387207623
22.0,24.0,442.02835,26.099998,23.215096,-193.21526037654144
22.0,24.0,459.1929,26.599998,23.247213,-205.9351701682935
22.0,24.0,536.5966,27.199997,23.337027,-309.3936310799221
22.0,24.0,588.43787,27.600006,23.310938,-335.26542544173725
22.0,24.0,583.1842,27.900002,23.380962,-352.11797510608113
22.0,24.0,563.83777,28.099998,23.461987,-360.025467514698
22.0,24.0,590.8544,28.200005,23.545658,-415.6783903112222
22.0,24.0,575.9709,28.300003,23.559772,-413.9722360299313
22.0,24.0,560.43866,28.300003,23.634895,-428.14091986685514
22.0,24.0,540.36926,28.200005,23.684898,-423.63029706609643
22.0,24.0,475.04266,28.099998,23.749302,-431.57731363904907
22.0,24.0,474.8622,27.900002,23.775919,-437.69263060757646
22.0,24.0,296.30164,27.600006,23.800755,-445.4989462002618
22.0,24.0,297.81848,27.099998,23.76861,-439.0442083555878
22.0,24.0,109.13905,26.599998,23.760723,-478.1561641957976
22.0,24.0,152.41759,25.800003,23.632034,-456.66303279592125
22.0,24.0,42.405003,24.899994,23.599995,-205.92496395548437
22.0,24.0,66.037476,24.899994,23.69602,-211.82359576350837
22.0,24.0,20.460001,22.3,23.646694,-229.77390064698216
22.0,24.0,9.24,21.300003,23.538101,-217.22428127830744
22.0,24.0,8.36157,20.2,23.460115,-234.39478718756584
15.0,28.0,0.0,19.8,23.339901,-230.61165551364064
15.0,28.0,0.0,19.400002,23.243267,-252.06356708691345
15.0,28.0,0.0,19.0,23.114775,-237.3213034224466
15.0,28.0,0.0,18.600002,23.037582,-289.1662169259797
15.0,28.0,0.0,18.3,22.869379,-298.308233896777
15.0,28.0,0.0,18.0,22.752007,-534.0127320705354
15.0,28.0,0.0,17.7,22.297749,-608.6685193914019
15.0,28.0,0.0,17.399998,22.022854,-167.4337679024381
15.0,28.0,0.0,17.099998,22.547256,-668.2914966847026
15.0,28.0,0.0,16.8,21.791576,55.7913384149723
15.0,28.0,0.0,16.5,22.692223,-694.3385609044718
15.0,28.0,0.0,16.199997,21.6356,204.02258846248304
15.0,28.0,0.0,16.0,22.769161,-712.4084044679854
15.0,28.0,0.0,15.700001,21.509918,192.8672575848463
15.0,28.0,0.0,15.5,22.632711,-676.6148010723264
15.0,28.0,0.0,15.300003,21.445427,16.743226305415305
15.0,28.0,0.0,15.100002,22.262276,87.72862576437103
15.0,28.0,0.0,14.899998,22.4514,269.1111802160337
15.0,28.0,0.0,15.599998,22.748531,230.8485141325212
15.0,28.0,24.598425,16.399998,22.751171,271.285895583914
22.0,24.0,15.675,17.399998,22.846968,256.1425419266031
22.0,24.0,106.28679,18.400002,22.874847,226.32919031161714
22.0,24.0,54.928696,19.8,22.901503,233.26936805694612
22.0,24.0,168.70172,21.100002,22.965206,70.57870274298114
22.0,24.0,120.04722,21.8,23.015165,46.98827724498443
22.0,24.0,343.50394,22.600002,23.05312,-46.77483777554795
22.0,24.0,349.93503,23.099998,23.045828,-74.07996635506066
22.0,24.0,526.3776,23.699997,23.105404,-147.90211119095744
22.0,24.0,553.5082,24.199997,23.143585,-209.5637069562718
22.0,24.0,674.268,24.699997,23.178669,-331.1235520063816
22.0,24.0,700.1822,25.100006,23.14098,-391.76802323517904
22.0,24.0,760.19995,25.5,23.164688,-488.9065992610125
22.0,24.0,748.073,25.700005,23.141273,-485.80638263421156
22.0,24.0,719.28253,26.0,23.238691,-453.28652002857746
22.0,24.0,710.6172,26.099998,23.382965,-480.0298046990572
22.0,24.0,683.73517,26.300003,23.441677,-483.6916752410241
22.0,24.0,643.32434,26.300003,23.51132,-470.8160072560438
22.0,24.0,507.217,26.300003,23.593239,-397.37198061212996
22.0,24.0,436.30453,26.099998,23.731722,-408.5309774098989
22.0,24.0,301.27744,25.900002,23.744478,-429.16161860349655
22.0,24.0,301.1277,25.599998,23.6923,-420.15738226642975
22.0,24.0,141.12009,25.300003,23.683193,-463.26814084428065
22.0,24.0,126.32327,24.599998,23.555481,-449.89388710532774
22.0,24.0,53.13,24.0,23.500572,-189.82200480959239
22.0,24.0,50.086433,24.0,23.612913,-203.0531472811997
22.0,24.0,20.955,21.5,23.550873,-215.34430247139244
22.0,24.0,10.065001,20.5,23.45212,-206.28780210678565
22.0,24.0,9.342484,19.400002,23.372414,-224.1006124482816
15.0,28.0,0.0,19.099998,23.252934,-227.19591716588343
15.0,28.0,0.0,18.800003,23.147842,-241.1325220898811
15.0,28.0,0.0,18.600002,23.031557,-226.19105106098488
15.0,28.0,0.0,18.400002,22.959906,-292.31985493844746
15.0,28.0,0.0,18.3,22.7758,-311.80480127335176
15.0,28.0,0.0,18.3,22.645437,-554.9293420138831
15.0,28.0,0.0,18.2,22.183315,-609.3007294667323
15.0,28.0,0.0,18.2,21.94372,-79.6689412445196
15.0,28.0,0.0,18.099998,22.616215,-720.5224655938663
15.0,28.0,0.0,18.0,21.686722,102.32916558153107
15.0,28.0,0.0,17.800003,22.722527,-743.6599013334927
15.0,28.0,0.0,17.5,21.552969,230.41252440067996
15.0,28.0,0.0,17.199997,22.793457,-785.8350182650976
15.0,28.0,0.0,16.900002,21.40767,213.10847677475596
15.0,28.0,0.0,16.399998,22.65797,-752.056064062468
15.0,28.0,0.0,16.0,21.349178,34.44381036976506
15.0,28.0,0.0,15.599998,22.289032,91.01487923928215
15.0,28.0,0.0,15.200001,22.475756,260.30983073421095
15.0,28.0,0.0,15.900002,22.756403,228.4126249611515
15.0,28.0,21.894938,16.599998,22.766804,267.24649619005453
22.0,24.0,14.3550005,17.600002,22.860489,252.5687444874863
22.0,24.0,108.489624,18.699997,22.888443,217.86448829172332
22.0,24.0,60.892624,20.300003,22.908766,224.53820020775652
22.0,24.0,172.89543,21.900002,22.973843,59.81866382799393
22.0,24.0,125.104454,22.800003,23.024485,34.87517727095735
22.0,24.0,344.53668,23.699997,23.065704,-68.22356870376058
22.0,24.0,352.7997,24.299995,23.049145,-87.34482576469912
22.0,24.0,528.6655,24.800003,23.124685,-169.1413821614462
22.0,24.0,547.99225,25.300003,23.157269,-215.33092659730863
22.0,24.0,646.8849,25.700005,23.216293,-348.9958751836045
22.0,24.0,698.31744,26.099998,23.159801,-416.2483797342199
22.0,24.0,644.1649,26.5,23.175117,-365.3012606770234
22.0,24.0,648.60394,26.699997,23.345509,-406.69724372506477
22.0,24.0,573.65753,27.0,23.399858,-364.1110663940454
22.0,24.0,539.62524,27.099998,23.538136,-366.70366375749234
22.0,24.0,528.9123,27.300003,23.614725,-384.01401878689455
22.0,24.0,471.71243,27.199997,23.657928,-372.67860939139973
22.0,24.0,349.12924,27.199997,23.71947,-393.019875382337
22.0,24.0,407.08023,27.0,23.703278,-396.41207224868356
22.0,24.0,304.59482,26.699997,23.723724,-427.2581015381986
22.0,24.0,304.3629,26.300003,23.670135,-418.15463650901563
22.0,24.0,88.37302,25.900002,23.669178,-468.6341442861002
22.0,24.0,160.49655,25.199997,23.522562,-443.1654849389124
22.0,24.0,91.84376,24.400002,23.502213,-179.130555619387
22.0,24.0,91.98641,24.400002,23.637726,-194.62859037817066
22.0,24.0,14.85,23.0,23.587866,-221.7739830030381
22.0,24.0,10.699474,22.600002,23.472094,-208.22132335966853
22.0,24.0,6.330869,22.199997,23.410093,-228.52322349448139
15.0,28.0,0.0,22.0,23.304983,-228.1971421409208
15.0,28.0,0.0,21.7,23.2248,-249.91031272709063
15.0,28.0,0.0,21.300003,23.116844,-237.5227746476342
15.0,28.0,0.0,21.0,23.056377,-293.5102462293749
15.0,28.0,0.0,20.5,22.900751,-301.70709338844927
15.0,28.0,0.0,20.100002,22.800734,-528.4376216875272
15.0,28.0,0.0,19.699997,22.374685,-602.442497546508
15.0,28.0,0.0,19.3,22.11612,-403.2207442680621
15.0,28.0,0.0,19.099998,22.284954,-473.0200678712317
15.0,28.0,0.0,18.800003,22.123463,-160.04699820847145
15.0,28.0,0.0,18.5,22.501488,-624.7502200780947
15.0,28.0,0.0,18.099998,21.801243,103.60216038854605
15.0,28.0,0.0,17.900002,22.734158,-871.6915032222319
15.0,28.0,0.0,17.600002,21.35783,219.5054155140245
15.0,28.0,0.0,17.399998,22.737356,-878.4606231829597
15.0,28.0,0.0,17.099998,21.243502,49.115765960273734
15.0,28.0,0.0,16.8,22.363558,103.48360380755673
15.0,28.0,0.0,16.5,22.573364,241.1298811652229
15.0,28.0,0.0,16.7,22.815168,213.59746835796665
15.0,28.0,11.689481,16.900002,22.827608,257.4458113232686
22.0,24.0,36.693047,17.7,22.922714,219.67034369110547
22.0,24.0,73.10195,18.600002,22.917694,224.02163959410296
22.0,24.0,95.63859,19.699997,22.973026,191.40450821075814
22.0,24.0,161.16446,20.900002,22.987938,53.83767224716229
22.0,24.0,50.942562,22.7,23.05385,36.21808890324854
22.0,24.0,94.20933,24.400002,23.081844,-36.75197490912029
22.0,24.0,133.546,25.100006,23.04821,-54.36631599264899
22.0,24.0,122.07265,25.800003,23.093166,-97.93888769846035
22.0,24.0,110.36537,25.800003,23.09953,-102.74779475170908
22.0,24.0,99.82813,25.900002,23.149405,-143.9761653254347
22.0,24.0,84.07912,25.800003,23.142538,-145.18531545790222
22.0,24.0,91.025665,25.800003,23.177395,-223.7840654574312
22.0,24.0,91.022064,26.099998,23.099072,-213.78057559603013
22.0,24.0,86.081955,26.5,23.131075,-266.1081969186073
22.0,24.0,90.02608,26.5,23.081465,-260.01784111803966
22.0,24.0,87.00582,26.400002,23.105297,-300.5562692276766
22.0,24.0,92.915634,26.0,23.064106,-294.3756438278775
22.0,24.0,74.079285,25.599998,23.079628,-338.9566864664083
22.0,24.0,59.344524,25.100006,23.015596,-332.8885805891412
22.0,24.0,57.15969,24.599998,23.007214,-366.0646027952903
22.0,24.0,64.97075,24.099998,22.943209,-356.9124814095366
22.0,24.0,79.17402,23.699997,22.932266,-383.7235109451581
22.0,24.0,46.967426,23.2,22.874935,-378.8834136083844
22.0,24.0,65.89621,22.7,22.844673,-84.20749106124867
22.0,24.0,65.89621,22.7,23.066616,-111.79115069029359
22.0,24.0,8.745001,21.7,23.045326,-163.40461360902526
22.0,24.0,20.79058,21.100002,22.936417,-131.33931662271016
22.0,24.0,4.1787906,20.599998,22.941355,-203.48186316009094
15.0,28.0,0.0,20.100002,22.797274,-199.17302146896628
15.0,28.0,0.0,19.699997,22.741758,-212.13462968737974
15.0,28.0,0.0,19.400002,22.670263,-211.6316713310341
15.0,28.0,0.0,19.099998,22.616245,-344.88390510119336
15.0,28.0,0.0,18.899998,22.361597,-405.9781091317934
15.0,28.0,0.0,18.699997,22.17797,-596.375025932233
15.0,28.0,0.0,18.5,21.799807,-594.8583394813411
15.0,28.0,0.0,18.3,21.669464,47.567461757799606
15.0,28.0,0.0,18.2,22.54581,-246.27275776649446
15.0,28.0,0.0,18.0,22.20022,-8.792973324499883
15.0,28.0,0.0,17.900002,22.487669,-129.43219579426358
15.0,28.0,0.0,17.800003,22.333254,-80.56680363736638
15.0,28.0,0.0,17.7,22.37137,-99.22751870867052
15.0,28.0,0.0,17.600002,22.334982,-205.67536786775378
15.0,28.0,0.0,17.600002,22.154438,20.91664345376563
15.0,28.0,0.0,17.5,22.45096,121.10969129937541
15.0,28.0,0.0,17.5,22.639538,118.71285784708152
15.0,28.0,0.0,17.399998,22.673409,227.11784158980663
15.0,28.0,0.0,17.5,22.856922,191.48409908711096
15.0,28.0,1.98,17.5,22.851707,253.80233758370684
22.0,24.0,5.8983874,17.7,22.968868,230.64522097422372
22.0,24.0,9.898512,17.800003,22.97832,252.38011701575476
22.0,24.0,50.25254,18.099998,23.040874,211.7817933776629
22.0,24.0,49.1431,18.400002,23.028154,75.77497668095788
22.0,24.0,140.36356,18.699997,23.05094,49.68162385083849
22.0,24.0,60.280468,19.099998,23.07153,20.470229484083916
22.0,24.0,151.96495,19.400002,23.05472,-5.643966392673178
22.0,24.0,112.48633,19.699997,23.065754,-52.23312354980726
22.0,24.0,117.366936,20.0,23.027258,-51.61047120091342
22.0,24.0,147.07098,20.300003,23.052885,-92.34214421294581
22.0,24.0,174.45511,20.599998,23.030962,-95.1319363756786
22.0,24.0,186.44136,20.8,23.061508,-150.2323312931212
22.0,24.0,260.57568,21.0,23.018717,-156.74147335672427
22.0,24.0,380.48944,21.100002,23.05302,-227.94138354449865
22.0,24.0,354.19965,21.5,23.022575,-225.81271733735304
22.0,24.0,447.893,21.8,23.06946,-235.3238849766393
22.0,24.0,374.10782,22.099998,23.134272,-257.1623547618532
22.0,24.0,399.96414,22.5,23.152084,-289.0803957685101
22.0,24.0,383.99088,22.7,23.158133,-293.1571310204977
22.0,24.0,311.92502,23.0,23.193377,-349.92591380287473
22.0,24.0,285.96622,22.900002,23.13158,-346.46404638732406
22.0,24.0,99.54094,22.800003,23.139303,-404.5189550707282
22.0,24.0,48.90431,22.5,23.010376,-395.3320207371281
22.0,24.0,80.71258,22.199997,22.959675,-98.08857606814126
22.0,24.0,47.9173,22.199997,23.17221,-133.8918120790952
22.0,24.0,22.182323,20.599998,23.118053,-150.80498356340854
22.0,24.0,17.91375,20.0,23.04676,-147.85432527401105
22.0,24.0,4.142256,19.3,22.997467,-206.38345027736176
15.0,28.0,0.0,19.099998,22.851864,-205.4480220354635
15.0,28.0,0.0,18.899998,22.778597,-210.55953042811666
15.0,28.0,0.0,18.699997,22.706827,-209.7226076073943
15.0,28.0,0.0,18.600002,22.645794,-336.4935986933169
15.0,28.0,0.0,18.400002,22.394598,-399.3724753545006
15.0,28.0,0.0,18.3,22.204754,-595.0626119162534
15.0,28.0,0.0,18.099998,21.814522,-594.5259334338912
15.0,28.0,0.0,18.0,21.677792,44.80275156146007
15.0,28.0,0.0,17.900002,22.54578,-244.81939383038753
15.0,28.0,0.0,17.7,22.20277,-8.725043980555427
15.0,28.0,0.0,17.600002,22.486244,-120.79498707313405
15.0,28.0,0.0,17.5,22.342236,-80.26669339037682
15.0,28.0,0.0,17.399998,22.367928,-86.63315850433668
15.0,28.0,0.0,17.3,22.346924,-206.94989473406486
15.0,28.0,0.0,17.199997,22.146814,30.32549404091162
15.0,28.0,0.0,17.099998,22.454897,115.99140909624106
15.0,28.0,0.0,17.0,22.621464,122.03011491534971
15.0,28.0,0.0,16.900002,22.662163,229.88418341950734
15.0,28.0,0.0,17.199997,22.843122,199.0051779132629
15.0,28.0,2.97,17.600002,22.84354,255.75225205938438
22.0,24.0,6.867347,18.0,22.955128,232.29473223648387
22.0,24.0,9.894157,18.400002,22.966873,252.87792913614112
22.0,24.0,34.15788,18.899998,23.032825,219.29540154720655
22.0,24.0,44.26916,19.5,23.032986,69.78428573352005
22.0,24.0,75.881935,20.2,23.045488,52.31503011024955
22.0,24.0,100.15585,21.0,23.070204,-5.576961742681306
22.0,24.0,46.489075,21.8,23.039679,-1.5324926542609774
22.0,24.0,130.97433,22.5,23.075638,-76.41123709695518
22.0,24.0,79.07988,23.099998,23.029484,-66.90883741293294
22.0,24.0,67.32,23.800003,23.073494,-111.3596570093676
22.0,24.0,77.197,24.400002,23.04946,-112.60651678254658
22.0,24.0,109.767456,25.0,23.083414,-194.65677730336012
22.0,24.0,225.45277,25.199997,23.011045,-188.4069117580375
22.0,24.0,208.80824,25.5,23.079317,-244.9331564693216
22.0,24.0,244.87595,25.400002,23.05402,-237.9723330496381
22.0,24.0,374.49338,25.400002,23.115013,-258.64144156187535
22.0,24.0,129.27922,25.199997,23.173977,-299.9031972553284
22.0,24.0,93.701,25.0,23.116137,-339.74904853489926
22.0,24.0,87.83262,24.699997,23.046291,-331.98189743182434
22.0,24.0,125.614494,24.400002,23.040882,-360.7224912529269
22.0,24.0,156.79263,24.0,22.997145,-350.4480945712115
22.0,24.0,167.31956,23.699997,23.007978,-381.6375809014875
22.0,24.0,166.89114,23.2,22.961464,-375.60095935182113
22.0,24.0,74.45518,22.7,22.956924,-98.82565669116633
22.0,24.0,35.802986,22.7,23.14311,-133.33807023003794
22.0,24.0,23.382797,21.100002,23.090733,-146.7931525786944
22.0,24.0,11.429435,20.599998,23.031622,-157.67576281330565
22.0,24.0,2.078755,20.100002,22.96693,-209.8562094229144
15.0,28.0,0.0,19.899998,22.834442,-203.43424178835187
15.0,28.0,0.0,19.599998,22.777405,-211.56372629653112
15.0,28.0,0.0,19.3,22.708925,-211.0820805489103
15.0,28.0,0.0,19.0,22.652222,-336.10100155723626
15.0,28.0,0.0,18.699997,22.407024,-397.6921732143653
15.0,28.0,0.0,18.5,22.221674,-596.0661376920223
15.0,28.0,0.0,18.3,21.829004,-596.221900770635
15.0,28.0,0.0,18.099998,21.691414,42.242561932135686
15.0,28.0,0.0,17.800003,22.557808,-266.9315243512779
15.0,28.0,0.0,17.5,22.18329,-5.626800843451747
15.0,28.0,0.0,17.199997,22.496498,-132.60639713144258
15.0,28.0,0.0,17.0,22.330364,-67.0002272442
15.0,28.0,0.0,16.900002,22.386217,-94.35034022966067
15.0,28.0,0.0,16.900002,22.334562,-168.96729945408435
15.0,28.0,0.0,16.900002,22.196388,8.927943281999433
15.0,28.0,0.0,16.8,22.423971,109.82130946982528
15.0,28.0,0.0,16.7,22.599926,120.680755517396
15.0,28.0,0.0,16.599998,22.646408,232.6037309081288
15.0,28.0,0.0,17.099998,22.832447,204.3910166765719
15.0,28.0,4.921502,17.7,22.837448,256.04861786435094
22.0,24.0,14.485191,18.400002,22.944221,227.15974848831212
22.0,24.0,28.396845,19.099998,22.952265,238.5684174808145
22.0,24.0,63.054455,20.100002,23.012829,200.04765761395737
22.0,24.0,121.306244,21.0,23.017563,50.32331806804541
22.0,24.0,188.18886,21.900002,23.056828,12.384187662377258
22.0,24.0,268.78253,22.900002,23.086586,-74.59719072578179
22.0,24.0,312.04156,23.800003,23.05545,-87.97013084452169
22.0,24.0,330.6348,24.699997,23.125267,-143.84040216399922
22.0,24.0,440.7808,25.300003,23.142725,-172.2885818025428
22.0,24.0,631.0198,26.0,23.216784,-329.6202698318724
22.0,24.0,644.98444,26.400002,23.140018,-345.74185876471967
22.0,24.0,642.43524,26.799995,23.22547,-368.14264185328176
22.0,24.0,559.125,27.0,23.310444,-323.1222095427115
22.0,24.0,649.0525,27.199997,23.466728,-436.4816301525874
22.0,24.0,732.3842,27.300003,23.422335,-516.1592572805557
22.0,24.0,715.281,27.399994,23.40269,-502.5640967649131
22.0,24.0,684.7019,27.399994,23.500423,-510.35253266823395
22.0,24.0,574.28265,27.399994,23.567867,-433.8876611101181
22.0,24.0,526.5322,27.300003,23.725967,-428.86845556216633
22.0,24.0,370.815,27.199997,23.786661,-444.3441085231259
22.0,24.0,317.0105,27.0,23.76313,-438.28542573232437
22.0,24.0,146.49165,26.699997,23.755184,-472.566228555997
22.0,24.0,110.98174,26.300003,23.643711,-463.5605531819897
22.0,24.0,51.48,25.800003,23.58416,-203.21908455733092
22.0,24.0,46.2309,25.800003,23.70238,-217.5483074657916
22.0,24.0,20.955,22.800003,23.6437,-229.72528012276814
22.0,24.0,8.58,21.8,23.548014,-219.71081294262024
22.0,24.0,5.212111,20.900002,23.470566,-235.62141401163535
15.0,28.0,0.0,20.5,23.3552,-230.9727955775715
15.0,28.0,0.0,20.100002,23.26479,-254.520542842373
15.0,28.0,0.0,19.8,23.137793,-239.9467388284803
15.0,28.0,0.0,19.5,23.064478,-289.87306834881457
15.0,28.0,0.0,19.3,22.904074,-298.7480091859203
15.0,28.0,0.0,19.0,22.793154,-527.7706714276674
15.0,28.0,0.0,18.699997,22.354893,-603.3824503737856
15.0,28.0,0.0,18.400002,22.085983,-291.3814269090073
15.0,28.0,0.0,18.2,22.419659,-593.2111443299757
15.0,28.0,0.0,17.900002,21.93365,8.933343726055853
15.0,28.0,0.0,17.7,22.6942,-851.2953376063161
15.0,28.0,0.0,17.5,21.453608,243.69831997501723
15.0,28.0,0.0,17.399998,22.850828,-977.0236975680008
15.0,28.0,0.0,17.199997,21.170776,261.2752405192786
15.0,28.0,0.0,17.099998,22.72586,-866.0848684366384
15.0,28.0,0.0,16.900002,21.213253,57.89938891769606
15.0,28.0,0.0,16.8,22.3289,99.20918691703883
15.0,28.0,0.0,16.7,22.522064,248.51158740954526
15.0,28.0,0.0,17.399998,22.783009,220.99133318327745
15.0,28.0,17.245312,18.099998,22.805275,254.40710459786948
22.0,24.0,12.705,19.2,22.898195,236.28772523820237
22.0,24.0,106.029816,20.2,22.927505,197.35966013761487
22.0,24.0,63.490837,21.5,22.946619,203.89606529731617
22.0,24.0,181.9609,22.800003,23.015131,31.686906598935366
22.0,24.0,144.31264,24.099998,23.057394,-1.3919822505674233
22.0,24.0,353.4419,25.300003,23.090502,-95.88614968566065
22.0,24.0,367.7172,25.900002,23.088963,-115.41405465055539
22.0,24.0,534.4225,26.599998,23.172382,-211.2117972276519
22.0,24.0,566.57764,27.099998,23.189016,-269.000057892446
22.0,24.0,681.60693,27.600006,23.23555,-407.30960930224273
22.0,24.0,710.9188,27.900002,23.179646,-456.7634131057309
22.0,24.0,769.9638,28.200005,23.222486,-535.8382438079921
22.0,24.0,782.67914,28.400002,23.232725,-551.1731189676086
22.0,24.0,781.1903,28.599998,23.318707,-555.4183336249939
22.0,24.0,774.124,28.599998,23.4208,-568.2178181092706
22.0,24.0,709.7196,28.699997,23.503033,-544.1772343627633
22.0,24.0,685.76025,28.599998,23.614511,-556.4977179459106
22.0,24.0,575.8821,28.5,23.669895,-473.9014005216726
22.0,24.0,527.93164,28.200005,23.828123,-466.85391936844496
22.0,24.0,371.84015,28.0,23.88401,-466.36728250971146
